game_id,status,reason,processed_at_utc
0022401002,ERROR,fetch_failed,2025-12-23T23:36:58.465630+00:00
0022400627,ERROR,fetch_failed,2025-12-23T23:37:00.377566+00:00
0022401000,ERROR,fetch_failed,2025-12-23T23:37:01.964361+00:00
0022401009,ERROR,fetch_failed,2025-12-23T23:37:03.577614+00:00
0022401006,ERROR,fetch_failed,2025-12-23T23:37:05.184747+00:00
0022401012,ERROR,fetch_failed,2025-12-23T23:37:06.796548+00:00
0022400993,ERROR,fetch_failed,2025-12-23T23:37:08.380959+00:00
0022400994,ERROR,fetch_failed,2025-12-23T23:37:09.961767+00:00
0022400997,ERROR,fetch_failed,2025-12-23T23:37:11.544522+00:00
0022400995,ERROR,fetch_failed,2025-12-23T23:37:13.199399+00:00
0022400537,ERROR,fetch_failed,2025-12-23T23:37:14.710285+00:00
0022400987,ERROR,fetch_failed,2025-12-23T23:37:22.707569+00:00
0022400990,SKIP_MEDIUM,margin=12,2025-12-23T23:37:24.245339+00:00
0022400989,ERROR,fetch_failed,2025-12-23T23:37:25.399721+00:00
0022400991,ERROR,fetch_failed,2025-12-23T23:37:27.118071+00:00
0022400986,ERROR,fetch_failed,2025-12-23T23:37:28.563892+00:00
0022400992,SKIP_MEDIUM,margin=12,2025-12-23T23:37:30.130503+00:00
0022400984,ERROR,fetch_failed,2025-12-23T23:37:31.401694+00:00
0022400985,ERROR,fetch_failed,2025-12-23T23:37:32.951613+00:00
0022400980,ERROR,fetch_failed,2025-12-23T23:37:34.682745+00:00
0022400979,ERROR,fetch_failed,2025-12-23T23:37:36.055023+00:00
0022400538,ERROR,fetch_failed,2025-12-23T23:37:37.642292+00:00
0022400976,SKIP_MEDIUM,margin=12,2025-12-23T23:37:39.215986+00:00
0022400981,ERROR,fetch_failed,2025-12-23T23:37:40.349886+00:00
0022400978,ERROR,fetch_failed,2025-12-23T23:37:42.187048+00:00
0022400982,ERROR,fetch_failed,2025-12-23T23:37:43.739600+00:00
0022400977,SKIP_MEDIUM,margin=12,2025-12-23T23:37:45.543161+00:00
0022400975,ERROR,fetch_failed,2025-12-23T23:37:46.397279+00:00
0022400972,ERROR,fetch_failed,2025-12-23T23:37:48.880094+00:00
0022400968,ERROR,fetch_failed,2025-12-23T23:37:50.441988+00:00
0022400970,ERROR,fetch_failed,2025-12-23T23:37:52.080132+00:00
0022400971,ERROR,fetch_failed,2025-12-23T23:37:53.729892+00:00
0022400969,SKIP_MEDIUM,margin=14,2025-12-23T23:37:55.335021+00:00
0022400974,ERROR,fetch_failed,2025-12-23T23:37:56.202217+00:00
0022400973,ERROR,fetch_failed,2025-12-23T23:37:57.960603+00:00
0022400967,SKIP_MEDIUM,margin=15,2025-12-23T23:37:59.536161+00:00
0022400959,ERROR,fetch_failed,2025-12-23T23:38:00.363185+00:00
0022400964,ERROR,fetch_failed,2025-12-23T23:38:01.921376+00:00
0022400958,ERROR,fetch_failed,2025-12-23T23:38:03.427378+00:00
0022400963,ERROR,fetch_failed,2025-12-23T23:38:04.948810+00:00
0022400961,ERROR,fetch_failed,2025-12-23T23:38:06.474063+00:00
0022400960,ERROR,fetch_failed,2025-12-23T23:38:08.031444+00:00
0022400966,ERROR,fetch_failed,2025-12-23T23:38:09.618284+00:00
0022400965,ERROR,fetch_failed,2025-12-23T23:38:11.004340+00:00
0022400962,ERROR,fetch_failed,2025-12-23T23:38:12.552415+00:00
0022400955,ERROR,fetch_failed,2025-12-23T23:38:14.753135+00:00
0022400957,SKIP_MEDIUM,margin=13,2025-12-23T23:38:16.427806+00:00
0022400956,ERROR,fetch_failed,2025-12-23T23:38:17.505793+00:00
0022400954,ERROR,fetch_failed,2025-12-23T23:38:19.206483+00:00
0022401141,ERROR,fetch_failed,2025-12-23T23:38:20.769088+00:00
0022400950,ERROR,fetch_failed,2025-12-23T23:38:22.154623+00:00
0022400952,SKIP_MEDIUM,margin=14,2025-12-23T23:38:25.607047+00:00
0022400949,ERROR,fetch_failed,2025-12-23T23:38:26.538516+00:00
0022400945,SKIP_MEDIUM,margin=11,2025-12-23T23:38:28.056575+00:00
0022400951,ERROR,fetch_failed,2025-12-23T23:38:29.108626+00:00
0022400946,ERROR,fetch_failed,2025-12-23T23:38:30.808338+00:00
0022400947,ERROR,fetch_failed,2025-12-23T23:38:33.277809+00:00
0022400948,ERROR,fetch_failed,2025-12-23T23:38:34.661382+00:00
0022400953,ERROR,fetch_failed,2025-12-23T23:38:36.182783+00:00
0022400940,ERROR,fetch_failed,2025-12-23T23:38:37.692030+00:00
0022400941,ERROR,fetch_failed,2025-12-23T23:38:39.287853+00:00
0022400942,ERROR,fetch_failed,2025-12-23T23:38:40.832774+00:00
0022400943,ERROR,fetch_failed,2025-12-23T23:38:42.372027+00:00
0022400931,ERROR,fetch_failed,2025-12-23T23:38:43.885711+00:00
0022400937,ERROR,fetch_failed,2025-12-23T23:38:45.645641+00:00
0022400929,ERROR,fetch_failed,2025-12-23T23:38:47.177827+00:00
0022400928,SKIP_MEDIUM,margin=17,2025-12-23T23:38:49.054206+00:00
0022400939,ERROR,fetch_failed,2025-12-23T23:38:49.982436+00:00
0022400930,ERROR,fetch_failed,2025-12-23T23:38:51.685547+00:00
0022400933,ERROR,fetch_failed,2025-12-23T23:38:53.363725+00:00
0022400932,SKIP_MEDIUM,margin=14,2025-12-23T23:38:54.921025+00:00
0022400938,ERROR,fetch_failed,2025-12-23T23:38:55.613809+00:00
0022400934,SKIP_MEDIUM,margin=13,2025-12-23T23:38:57.225711+00:00
0022400936,ERROR,fetch_failed,2025-12-23T23:38:58.570226+00:00
0022400935,ERROR,fetch_failed,2025-12-23T23:39:00.658967+00:00
0022400925,SKIP_MEDIUM,margin=15,2025-12-23T23:39:02.174236+00:00
0022400924,ERROR,fetch_failed,2025-12-23T23:39:03.006459+00:00
0022400926,SKIP_MEDIUM,margin=11,2025-12-23T23:39:04.511822+00:00
0022400927,ERROR,fetch_failed,2025-12-23T23:39:06.161660+00:00
0022400921,SKIP_MEDIUM,margin=11,2025-12-23T23:39:07.721763+00:00
0022400922,ERROR,fetch_failed,2025-12-23T23:39:08.541393+00:00
0022400923,ERROR,fetch_failed,2025-12-23T23:39:10.079586+00:00
0022400920,ERROR,fetch_failed,2025-12-23T23:39:11.652967+00:00
0022400914,ERROR,fetch_failed,2025-12-23T23:39:13.421957+00:00
0022400912,ERROR,fetch_failed,2025-12-23T23:39:15.017964+00:00
0022400917,SKIP_MEDIUM,margin=14,2025-12-23T23:39:16.697534+00:00
0022400913,ERROR,fetch_failed,2025-12-23T23:39:17.543604+00:00
0022400919,ERROR,fetch_failed,2025-12-23T23:39:19.576053+00:00
0022400918,ERROR,fetch_failed,2025-12-23T23:39:21.191753+00:00
0022400915,ERROR,fetch_failed,2025-12-23T23:39:22.707697+00:00
0022400916,SKIP_MEDIUM,margin=11,2025-12-23T23:39:24.099124+00:00
0022400906,ERROR,fetch_failed,2025-12-23T23:39:25.005834+00:00
0022400905,SKIP_MEDIUM,margin=14,2025-12-23T23:39:27.098539+00:00
0022400908,ERROR,fetch_failed,2025-12-23T23:39:27.791664+00:00
0022400910,ERROR,fetch_failed,2025-12-23T23:39:29.299146+00:00
0022400909,SKIP_MEDIUM,margin=11,2025-12-23T23:39:30.827769+00:00
0022400911,ERROR,fetch_failed,2025-12-23T23:39:31.691844+00:00
0022400907,ERROR,fetch_failed,2025-12-23T23:39:33.412746+00:00
0022400904,ERROR,fetch_failed,2025-12-23T23:39:34.927388+00:00
0022400944,ERROR,fetch_failed,2025-12-23T23:39:36.519972+00:00
0022400899,ERROR,fetch_failed,2025-12-23T23:39:38.101108+00:00
0022400902,SKIP_MEDIUM,margin=15,2025-12-23T23:39:40.646902+00:00
0022400900,ERROR,fetch_failed,2025-12-23T23:39:43.242649+00:00
0022400901,ERROR,fetch_failed,2025-12-23T23:39:45.444231+00:00
0022400903,ERROR,fetch_failed,2025-12-23T23:39:46.974088+00:00
0022400892,SKIP_MEDIUM,margin=14,2025-12-23T23:39:48.509531+00:00
0022400896,ERROR,fetch_failed,2025-12-23T23:39:49.450940+00:00
0022400894,ERROR,fetch_failed,2025-12-23T23:39:51.332691+00:00
0022400898,ERROR,fetch_failed,2025-12-23T23:39:53.484326+00:00
0022400891,ERROR,fetch_failed,2025-12-23T23:39:55.073927+00:00
0022400893,ERROR,fetch_failed,2025-12-23T23:39:56.612855+00:00
0022400895,SKIP_MEDIUM,margin=13,2025-12-23T23:39:58.133736+00:00
0022400897,ERROR,fetch_failed,2025-12-23T23:39:59.211067+00:00
0022400884,ERROR,fetch_failed,2025-12-23T23:40:00.788942+00:00
0022400887,ERROR,fetch_failed,2025-12-23T23:40:02.332866+00:00
0022400890,ERROR,fetch_failed,2025-12-23T23:40:03.852525+00:00
0022400889,ERROR,fetch_failed,2025-12-23T23:40:05.504427+00:00
0022400885,ERROR,fetch_failed,2025-12-23T23:40:07.127833+00:00
0022400882,ERROR,fetch_failed,2025-12-23T23:40:08.802488+00:00
0022400886,ERROR,fetch_failed,2025-12-23T23:40:10.356168+00:00
0022400883,ERROR,fetch_failed,2025-12-23T23:40:11.904314+00:00
0022400888,ERROR,fetch_failed,2025-12-23T23:40:13.304343+00:00
0022400879,SKIP_MEDIUM,margin=13,2025-12-23T23:40:14.835908+00:00
0022400877,SKIP_MEDIUM,margin=13,2025-12-23T23:40:15.756778+00:00
0022400881,ERROR,fetch_failed,2025-12-23T23:40:16.582230+00:00
0022400876,ERROR,fetch_failed,2025-12-23T23:40:18.098868+00:00
0022400875,ERROR,fetch_failed,2025-12-23T23:40:19.722727+00:00
0022400880,ERROR,fetch_failed,2025-12-23T23:40:21.235831+00:00
0022400878,ERROR,fetch_failed,2025-12-23T23:40:22.935171+00:00
0022400874,SKIP_MEDIUM,margin=12,2025-12-23T23:40:24.667109+00:00
0022400866,ERROR,fetch_failed,2025-12-23T23:40:25.488080+00:00
0022400871,ERROR,fetch_failed,2025-12-23T23:40:29.302124+00:00
0022400869,ERROR,fetch_failed,2025-12-23T23:40:31.035039+00:00
0022400870,ERROR,fetch_failed,2025-12-23T23:40:35.633400+00:00
0022400868,ERROR,fetch_failed,2025-12-23T23:40:37.008388+00:00
0022400867,ERROR,fetch_failed,2025-12-23T23:40:38.604186+00:00
0022400873,SKIP_MEDIUM,margin=11,2025-12-23T23:40:40.224148+00:00
0022400872,ERROR,no_linescore,2025-12-23T23:40:41.128239+00:00
0022400860,ERROR,no_linescore,2025-12-23T23:44:12.236913+00:00
0022400864,ERROR,no_linescore,2025-12-23T23:47:43.605867+00:00
0022400863,ERROR,no_linescore,2025-12-23T23:51:09.944923+00:00
0022400865,ERROR,no_linescore,2025-12-23T23:54:41.218706+00:00
0022400861,ERROR,no_linescore,2025-12-23T23:58:12.950673+00:00
0022400862,ERROR,no_linescore,2025-12-24T00:07:37.103917+00:00
0022400851,ERROR,no_linescore,2025-12-24T00:11:08.356433+00:00
0022400856,ERROR,no_linescore,2025-12-24T00:14:39.970271+00:00
0022400858,ERROR,no_linescore,2025-12-24T00:18:11.229600+00:00
0022400853,ERROR,no_linescore,2025-12-24T00:21:42.802502+00:00
0022400855,ERROR,no_linescore,2025-12-24T00:25:14.072880+00:00
0022400857,ERROR,no_linescore,2025-12-24T00:28:45.333856+00:00
0022400850,ERROR,fetch_failed,2025-12-24T00:32:16.611157+00:00
0022400852,ERROR,fetch_failed,2025-12-24T00:32:18.328888+00:00
0022400854,ERROR,fetch_failed,2025-12-24T00:32:19.951409+00:00
0022400859,ERROR,fetch_failed,2025-12-24T00:32:22.502105+00:00
0022400849,SKIP_MEDIUM,margin=11,2025-12-24T00:32:24.166917+00:00
0022400846,ERROR,fetch_failed,2025-12-24T00:32:24.995171+00:00
0022400847,ERROR,fetch_failed,2025-12-24T00:32:26.582039+00:00
0022400845,ERROR,fetch_failed,2025-12-24T00:32:28.112483+00:00
0022400848,ERROR,fetch_failed,2025-12-24T00:32:29.647156+00:00
0022400837,SKIP_MEDIUM,margin=17,2025-12-24T00:32:31.345671+00:00
0022400838,ERROR,fetch_failed,2025-12-24T00:32:32.296729+00:00
0022400836,SKIP_MEDIUM,margin=11,2025-12-24T00:32:34.235771+00:00
0022400844,ERROR,fetch_failed,2025-12-24T00:32:35.236484+00:00
0022400840,ERROR,fetch_failed,2025-12-24T00:32:36.773045+00:00
0022400842,ERROR,fetch_failed,2025-12-24T00:32:38.413032+00:00
0022400843,SKIP_MEDIUM,margin=14,2025-12-24T00:32:40.048641+00:00
0022400841,SKIP_MEDIUM,margin=14,2025-12-24T00:32:41.075901+00:00
0022400839,ERROR,fetch_failed,2025-12-24T00:32:42.065273+00:00
